# Field minima and maxima
# Time        	field         	min           	location(min) 	max           	location(max) 
349           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626547e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
350           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626546e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
351           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626546e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
352           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626546e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
353           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626545e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
354           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626545e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
355           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626544e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
356           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626544e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
357           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626544e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
358           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626543e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
359           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626543e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
360           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626543e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
361           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626542e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
362           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626542e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
363           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626542e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
364           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626542e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
365           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626541e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
366           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626541e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
367           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626541e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
368           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626541e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
369           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626540e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
370           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626540e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
371           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626540e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
372           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626540e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
373           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626539e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
374           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626539e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
375           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626539e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
376           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626539e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
377           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626539e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
378           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626538e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
379           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626538e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
380           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626538e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
381           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626538e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
382           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626538e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
383           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626537e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
384           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626537e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
385           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626537e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
386           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626537e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
387           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626537e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
388           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626537e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
389           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626537e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
390           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626536e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
391           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626536e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
392           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626536e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
393           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626536e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
394           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626536e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
395           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626536e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
396           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626536e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
397           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626536e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
398           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626536e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
399           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626535e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
400           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626535e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
401           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626535e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
402           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626535e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
403           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626535e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
404           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626535e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
405           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626535e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
406           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626535e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
407           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626535e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
408           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626535e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
409           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626535e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
410           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626535e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
411           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626534e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
412           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626534e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
413           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626534e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
414           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626534e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
415           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626534e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
416           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626534e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
417           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626534e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
418           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626534e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
419           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626534e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
420           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626534e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
421           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626534e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
422           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626534e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
423           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626534e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
424           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626534e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
425           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626534e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
426           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626534e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
427           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626534e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
428           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626534e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
429           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626534e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
430           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626534e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
431           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
432           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
433           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
434           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
435           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
436           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
437           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
438           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
439           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
440           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
441           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
442           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
443           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
444           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
445           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
446           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
447           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
448           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
449           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
450           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
451           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
452           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
453           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
454           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
455           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
456           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
457           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
458           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
459           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
460           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
461           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.626533e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
